,Player,Age,Nation,Position,Club,Birthday,Astrology,Foot,Height,Wage,youth_value,Game Value,TransferMarket Value,Game Rating,predicted_rate,Fotball Critic rating,FMyear,rate avg,ratio predicted,numeric position,numeric foot,value_rate,label,label value
1927,Matteo Ricci,26,Brazil,Central Attacking Midfielders,Spezia,5.0,Gemini,Right,176,28000.0,400000.0,3000000.0,3500000.0,73.0,75.0,75.0,2015.0,75.0,1.02739726027397,0,2,8.75,1,0
1931,Emiliano Marcondes,25,France,Central Attacking Midfielders,Brentford,3.0,Pisces,Right,182,40000.0,320000.0,3000000.0,2800000.0,75.0,75.0,63.0,2015.0,69.0,0.92,0,2,8.75,1,0
1937,Benjamin Verbic,26,Brazil,Left Wingers,Dynamo Kyiv,11.0,Sagittarius,Right,179,72000.0,620000.0,9000000.0,5500000.0,73.0,76.0,64.0,2015.0,70.0,0.958904109589041,6,2,8.87096774193548,1,0
1939,Dzenis Burnic,22,Spain,Central Midfielders,1. FC Heidenheim 1846,5.0,Gemini,Left,181,16000.0,90000.0,111000.0,800000.0,75.0,70.0,53.0,2015.0,61.5,0.82,2,1,8.88888888888889,1,0
1940,Samu Castillejo,25,England,Left Wingers,Milan,1.0,Capricorn,Left,182,196000.0,900000.0,11000000.0,8000000.0,75.0,79.0,68.0,2015.0,73.5,0.98,6,1,8.88888888888889,1,0
1946,Yûya Kubo,26,England,Central Attacking Midfielders,Cincinnati,12.0,Capricorn,Right,178,48000.0,200000.0,1000000.0,1800000.0,75.0,74.0,58.0,2015.0,66.0,0.88,0,2,9.0,1,0
1950,Benedikt Gimber,23,France,Central Defenders,Jahn Regensburg,2.0,Pisces,Left,188,20000.0,100000.0,362000.0,900000.0,72.0,72.0,64.0,2015.0,68.0,0.944444444444444,1,1,9.0,1,0
1954,Rodolfo Pizarro,26,Mexico,Right Backs,Inter Miami,2.0,Aquarius,Right,172,140000.0,1100000.0,4000000.0,10000000.0,75.0,80.0,61.0,2015.0,70.5,0.94,7,2,9.09090909090909,1,0
1959,Riyaad Norodien,25,France,Central Attacking Midfielders,Cape Town Spurs,3.0,Aries,Either,168,8000.0,30000.0,94000.0,275000.0,77.0,68.0,68.0,2015.0,68.0,0.883116883116883,0,0,9.16666666666667,1,0
1961,Sergio Pena,24,Morocco,Central Attacking Midfielders,FC Emmen,9.0,Libra,Right,180,32000.0,130000.0,4000000.0,1200000.0,72.0,75.0,76.0,2015.0,75.5,1.04861111111111,0,2,9.23076923076923,1,0
1967,Ricardo Horta,25,Spain,Right Wingers,Braga,9.0,Virgo,Right,173,32000.0,1500000.0,16000000.0,14000000.0,75.0,78.0,68.0,2015.0,73.0,0.973333333333333,8,2,9.33333333333333,1,0
1968,Serge Gnabry,25,Argentina,Central Attacking Midfielders,FC Bayern,7.0,Cancer,Right,175,492000.0,7500000.0,57000000.0,70000000.0,76.0,83.0,86.0,2015.0,84.5,1.11184210526316,0,2,9.33333333333333,1,0
1974,Memphis Depay,26,Italy,Left Wingers,OL,2.0,Aquarius,Right,176,352000.0,4800000.0,24000000.0,45000000.0,86.0,83.0,95.0,2015.0,89.0,1.03488372093023,6,2,9.375,1,0
1975,Sandi Lovric,22,Denmark,Central Midfielders,Lugano,3.0,Aries,Right,180,16000.0,160000.0,721000.0,1500000.0,75.0,70.0,67.0,2015.0,68.5,0.913333333333333,2,2,9.375,1,0
1977,Federico Bernardeschi,26,Netherlands,Right Wingers,Zebre,2.0,Aquarius,Left,185,520000.0,1600000.0,14000000.0,15000000.0,76.0,76.0,71.0,2015.0,73.5,0.967105263157895,8,1,9.375,1,0
1980,Mijat Gacinovic,25,England,Left Wingers,Hoffenheim,2.0,Aquarius,Right,175,72000.0,370000.0,5000000.0,3500000.0,77.0,75.0,74.0,2015.0,74.5,0.967532467532468,6,2,9.45945945945946,1,0
1981,Niklas Süle,24,Sweden,Central Defenders,FC Bayern,9.0,Virgo,Right,195,212000.0,3700000.0,31000000.0,35000000.0,83.0,83.0,87.0,2015.0,85.0,1.02409638554217,1,2,9.45945945945946,1,0
1984,Wilfrid Kaptoum,24,Norway,Central Midfielders,New England,7.0,Cancer,Right,174,16000.0,210000.0,2000000.0,2000000.0,71.0,71.0,52.0,2015.0,61.5,0.866197183098592,2,2,9.52380952380952,1,0
1991,Alejandro Romero Gamarra,25,Austria,Central Attacking Midfielders,Al-Taawoun,1.0,Capricorn,Left,171,68000.0,500000.0,3000000.0,4800000.0,74.0,74.0,68.0,2015.0,71.0,0.959459459459459,0,1,9.6,1,0
1995,Josh Brownhill,24,Netherlands,Central Midfielders,Burnley,12.0,Sagittarius,Right,178,140000.0,720000.0,8000000.0,7000000.0,71.0,73.0,75.0,2015.0,74.0,1.04225352112676,2,2,9.72222222222222,1,0
2005,Elmir Nabiullin,25,England,Left Backs,Sochi,3.0,Pisces,Left,174,48000.0,100000.0,385000.0,1000000.0,72.0,70.0,58.0,2015.0,64.0,0.888888888888889,5,1,10.0,1,0
2009,Franco Pizzichillo,25,Italy,Central Midfielders, Montevideo City Torque,1.0,Capricorn,Either,177,8000.0,50000.0,500000.0,500000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,2,0,10.0,1,0
2013,Nebojsa Kosovic,25,England,Central Attacking Midfielders,Qairat,2.0,Pisces,Right,178,68000.0,130000.0,292000.0,1300000.0,72.0,73.0,68.0,2015.0,70.5,0.979166666666667,0,2,10.0,1,0
2022,Ivan Ochoa,24,Argentina,Right Wingers, Audax Italiano,8.0,Leo,Either,182,56000.0,30000.0,300000.0,300000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,8,0,10.0,1,0
2023,Federico Bonazzoli,23,Chile,Strikers,Sampdoria,5.0,Gemini,Left,182,64000.0,400000.0,4000000.0,4000000.0,79.0,76.0,68.0,2015.0,72.0,0.911392405063291,9,1,10.0,1,0
2027,Linus Wahlqvist,23,Mexico,Central Defenders,IFK Norrköping,11.0,Scorpio,Right,184,12000.0,100000.0,805000.0,1000000.0,75.0,73.0,56.0,2015.0,64.5,0.86,1,2,10.0,1,0
2028,Joshua Onomah,24,England,Central Midfielders, Fulham FC,4.0,Taurus,Either,185,8000.0,600000.0,6000000.0,6000000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,2,0,10.0,1,0
2033,Jose Francisco Cevallos,26,Brazil,Central Attacking Midfielders, CS Emelec,1.0,Capricorn,Either,186,160000.0,120000.0,1200000.0,1200000.0,71.0,68.0,68.0,2015.0,68.0,0.957746478873239,0,0,10.0,1,0
2040,Aymeric Laporte,26,Netherlands,Central Defenders,Man City,5.0,Gemini,Left,191,480000.0,4500000.0,61000000.0,45000000.0,81.0,87.0,91.0,2015.0,89.0,1.09876543209877,1,1,10.0,1,0
2044,Leandro Paredes,26,Argentina,Central Attacking Midfielders,Paris SG,6.0,Cancer,Right,180,560000.0,1900000.0,28000000.0,20000000.0,80.0,82.0,99.0,2015.0,82.0,1.025,0,2,10.5263157894737,1,1
2045,Yannick Ferreira Carrasco,27,Mexico,Left Wingers, Atlético de Madrid,9.0,Virgo,Either,181,44000.0,3800000.0,40000000.0,40000000.0,77.0,68.0,68.0,2015.0,68.0,0.883116883116883,6,0,10.5263157894737,1,1
2046,Steven Lucumi,25,Guinea-Bissau,Left Wingers,Free Transfer,4.0,Aries,Right,177,12000.0,90000.0,950000.0,950000.0,74.0,74.0,55.0,2015.0,64.5,0.871621621621622,6,2,10.5555555555556,1,1
2048,Jonathan Silva,26,Italy,Left Backs,Leganés,6.0,Cancer,Left,178,48000.0,140000.0,4000000.0,1500000.0,83.0,76.0,99.0,2015.0,76.0,0.91566265060241,5,1,10.7142857142857,1,1
2050,Dele Alli,24,France,Central Midfielders,Tottenham,4.0,Aries,Right,188,400000.0,2800000.0,29000000.0,30000000.0,75.0,81.0,76.0,2015.0,78.5,1.04666666666667,2,2,10.7142857142857,1,1
2056,Anwar El Ghazi,25,Nigeria,Right Wingers,Aston Villa,5.0,Taurus,Right,189,140000.0,1200000.0,8000000.0,13000000.0,74.0,76.0,83.0,2015.0,79.5,1.07432432432432,8,2,10.8333333333333,1,1
2057,Emmanuel Boateng,24,Iran,Right Wingers,DL Pro,5.0,Gemini,Right,175,128000.0,110000.0,10000000.0,1200000.0,75.0,75.0,44.0,2015.0,59.5,0.793333333333333,8,2,10.9090909090909,1,1
2059,Arkadiusz Milik,26,Argentina,Strikers,Napoli,2.0,Pisces,Left,186,324000.0,2000000.0,22000000.0,22000000.0,77.0,83.0,78.0,2015.0,80.5,1.04545454545455,9,1,11.0,1,1
2062,Ryan Gauld,24,Mexico,Left Wingers,Farense,12.0,Sagittarius,Left,169,12000.0,450000.0,6000000.0,5000000.0,79.0,77.0,73.0,2015.0,75.0,0.949367088607595,6,1,11.1111111111111,1,1
2063,Robert Muric,24,Brazil,Right Wingers,Rijeka,3.0,Pisces,Left,180,12000.0,180000.0,934000.0,2000000.0,74.0,74.0,68.0,2015.0,71.0,0.959459459459459,8,1,11.1111111111111,1,1
2068,Sheyi Ojo,23,Germany,Central Midfielders,Liverpool,6.0,Gemini,Left,186,132000.0,270000.0,7000000.0,3000000.0,71.0,72.0,63.0,2015.0,67.5,0.950704225352113,2,1,11.1111111111111,1,1
2069,Ruben Blanco,25,Scotland,Goalkeepers,Vigo,7.0,Leo,Right,188,76000.0,450000.0,8000000.0,5000000.0,77.0,81.0,71.0,2015.0,76.0,0.987012987012987,4,2,11.1111111111111,1,1
2070,Tiemoue Bakayoko,25,Brazil,Defensive Midfielders,Chelsea,8.0,Leo,Right,189,412000.0,1800000.0,30000000.0,20000000.0,78.0,80.0,80.0,2015.0,80.0,1.02564102564103,3,2,11.1111111111111,1,1
2074,Jordan Amavi,26,Portugal,Left Backs,OM,3.0,Pisces,Left,176,104000.0,800000.0,5000000.0,9000000.0,71.0,79.0,71.0,2015.0,75.0,1.05633802816901,5,1,11.25,1,1
2076,Dennis Praet,26,Sweden,Central Midfielders,Leicester,5.0,Taurus,Right,181,300000.0,1600000.0,29000000.0,18000000.0,80.0,80.0,72.0,2015.0,76.0,0.95,2,2,11.25,1,1
2078,Ezequiel Ponce,23,Germany,Strikers,Spartak Moscow,3.0,Aries,Right,181,120000.0,620000.0,3000000.0,7000000.0,78.0,74.0,69.0,2015.0,71.5,0.916666666666667,9,2,11.2903225806452,1,1
2085,Rodrigo De Paul,26,Ivory Coast,Left Wingers,Udinese,5.0,Gemini,Right,180,132000.0,3300000.0,17000000.0,38000000.0,81.0,82.0,85.0,2015.0,83.5,1.03086419753086,6,2,11.5151515151515,1,1
2090,Matthew Clarke,24,Netherlands,Central Defenders, Brighton & Hove Albion,9.0,Virgo,Either,185,56000.0,260000.0,3000000.0,3000000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,1,0,11.5384615384615,1,1
2093,Eric Bailly,26,Spain,Central Defenders,Man Utd,4.0,Aries,Right,187,340000.0,1300000.0,27000000.0,15000000.0,73.0,80.0,78.0,2015.0,79.0,1.08219178082192,1,2,11.5384615384615,1,1
2101,Hany Mukhtar,25,Portugal,Central Attacking Midfielders,Nashville,3.0,Aries,Either,173,32000.0,500000.0,4000000.0,6000000.0,79.0,77.0,64.0,2015.0,70.5,0.892405063291139,0,0,12.0,1,1
2103,Thomas Foket,25,Serbia,Right Wingers,Reims,9.0,Libra,Right,178,52000.0,500000.0,3000000.0,6000000.0,74.0,74.0,75.0,2015.0,74.5,1.00675675675676,8,2,12.0,1,1
2104,George Byers,24,Ghana,Central Midfielders,Swansea,5.0,Gemini,Right,180,40000.0,100000.0,929000.0,1200000.0,72.0,71.0,52.0,2015.0,61.5,0.854166666666667,2,2,12.0,1,1
2105,Cristian Manea,22,Romania,Right Backs,CFR Cluj,8.0,Leo,Right,183,20000.0,200000.0,557000.0,2400000.0,74.0,71.0,68.0,2015.0,69.5,0.939189189189189,7,2,12.0,1,1
2108,Filippo Romagna,23,Italy,Central Defenders,Sassuolo,5.0,Gemini,Right,186,52000.0,250000.0,3000000.0,3000000.0,79.0,73.0,57.0,2015.0,65.0,0.822784810126582,1,2,12.0,1,1
2112,Ivan Saponjic,22,France,Strikers,A. Madrid,8.0,Leo,Right,189,12000.0,100000.0,436000.0,1200000.0,74.0,67.0,68.0,2015.0,67.5,0.912162162162162,9,2,12.0,1,1
2114,Ángel Correa,25,Brazil,Central Attacking Midfielders,A. Madrid,3.0,Pisces,Right,172,352000.0,3300000.0,33000000.0,40000000.0,83.0,85.0,99.0,2015.0,85.0,1.02409638554217,0,2,12.1212121212121,1,1
2115,Oussama Tannane,26,Russia,Right Wingers,Vitesse,3.0,Aries,Left,177,16000.0,330000.0,5000000.0,4000000.0,75.0,77.0,99.0,2015.0,77.0,1.02666666666667,8,1,12.1212121212121,1,1
2116,Lucas Ocampos,26,Ukraine,Left Wingers,Sevilla,7.0,Cancer,Right,187,108000.0,3300000.0,29000000.0,40000000.0,83.0,82.0,75.0,2015.0,78.5,0.94578313253012,6,2,12.1212121212121,1,1
2126,Andreas Pereira,24,Brazil,Central Attacking Midfielders,Man Utd,1.0,Capricorn,Either,178,184000.0,650000.0,22000000.0,8000000.0,78.0,79.0,68.0,2015.0,73.5,0.942307692307692,0,0,12.3076923076923,1,1
2127,Chancel Mbemba,25,Italy,Central Defenders,FCP,8.0,Leo,Right,182,84000.0,1300000.0,13000000.0,16000000.0,77.0,79.0,77.0,2015.0,78.0,1.01298701298701,1,2,12.3076923076923,1,1
2133,Seung-Woo Lee,22,Spain,Central Attacking Midfielders,STVV,1.0,Capricorn,Right,173,24000.0,40000.0,701000.0,500000.0,74.0,68.0,41.0,2015.0,54.5,0.736486486486487,0,2,12.5,1,1
2138,Rubén Duarte,24,Spain,Left Backs,Alavés,10.0,Libra,Left,180,36000.0,320000.0,4000000.0,4000000.0,76.0,76.0,76.0,2015.0,76.0,1.0,5,1,12.5,1,1
2139,Juan Soriano,22,Norway,Goalkeepers,Sevilla,8.0,Virgo,Left,185,16000.0,80000.0,1000000.0,1000000.0,72.0,74.0,64.0,2015.0,69.0,0.958333333333333,4,1,12.5,1,1
2143,Anton Mitryushkin,24,Spain,Goalkeepers,Fortuna Düsseldorf,2.0,Aquarius,Right,189,16000.0,20000.0,538000.0,250000.0,79.0,72.0,42.0,2015.0,57.0,0.721518987341772,4,2,12.5,1,1
2148,Vyacheslav Karavaev,25,Russia,Right Backs,Zenit,5.0,Taurus,Right,176,100000.0,550000.0,3000000.0,7000000.0,78.0,78.0,74.0,2015.0,76.0,0.974358974358975,7,2,12.7272727272727,1,1
2152,Daley Sinkgraven,25,England,Central Midfielders,Bayer 04,7.0,Cancer,Left,179,104000.0,700000.0,5000000.0,9000000.0,75.0,76.0,76.0,2015.0,76.0,1.01333333333333,2,1,12.8571428571429,1,1
2159,Jonathan Tah,24,France,Central Defenders,Bayer 04,2.0,Aquarius,Right,195,212000.0,1700000.0,14000000.0,22000000.0,79.0,78.0,80.0,2015.0,79.0,1.0,1,2,12.9411764705882,1,1
2161,Jack Grealish,24,Portugal,Right Wingers,Aston Villa,9.0,Virgo,Right,178,480000.0,5000000.0,54000000.0,65000000.0,81.0,86.0,85.0,2015.0,85.5,1.05555555555556,8,2,13.0,1,1
2162,Ramadan Sobhi,23,Denmark,Central Attacking Midfielders,Pyramids,1.0,Aquarius,Right,183,108000.0,230000.0,6000000.0,3000000.0,75.0,74.0,54.0,2015.0,64.0,0.853333333333333,0,2,13.0434782608696,1,1
2163,Salih Uçan,26,Argentina,Central Midfielders,Alanyaspor,1.0,Capricorn,Either,182,48000.0,350000.0,3000000.0,4600000.0,84.0,75.0,99.0,2015.0,75.0,0.892857142857143,2,0,13.1428571428571,1,1
2166,Cristian Pavon,24,Norway,Strikers,Boca,1.0,Aquarius,Right,167,72000.0,900000.0,4000000.0,12000000.0,74.0,72.0,68.0,2015.0,70.0,0.945945945945946,9,2,13.3333333333333,1,1
2168,Liam Walsh,22,Germany,Central Midfielders,Bristol City,9.0,Virgo,Right,176,24000.0,30000.0,2000000.0,400000.0,74.0,72.0,68.0,2015.0,70.0,0.945945945945946,2,2,13.3333333333333,1,1
2180,Mario Pasalic,25,Italy,Central Midfielders,Atalanta,2.0,Aquarius,Either,188,132000.0,1700000.0,16000000.0,23000000.0,77.0,80.0,76.0,2015.0,78.0,1.01298701298701,2,0,13.5294117647059,1,1
2190,Marco Asensio,24,Slovenia,Central Attacking Midfielders,R. Madrid,1.0,Aquarius,Left,182,500000.0,2500000.0,35000000.0,35000000.0,82.0,83.0,75.0,2015.0,79.0,0.963414634146341,0,1,14.0,1,1
2196,Endri Cekici,24,Argentina,Left Wingers,"Oct 5, 2020",11.0,Sagittarius,Either,178,56000.0,70000.0,1000000.0,1000000.0,74.0,68.0,65.0,2015.0,66.5,0.898648648648649,6,0,14.2857142857143,1,1
2198,Andreas Christensen,24,Germany,Central Defenders,Chelsea,4.0,Aries,Right,188,320000.0,2100000.0,23000000.0,30000000.0,74.0,78.0,90.0,2015.0,84.0,1.13513513513514,1,2,14.2857142857143,1,1
2205,Alessio Romagnoli,25,Netherlands,Central Defenders,Milan,1.0,Capricorn,Left,185,456000.0,1700000.0,17000000.0,25000000.0,81.0,80.0,77.0,2015.0,78.5,0.969135802469136,1,1,14.7058823529412,1,1
2207,Leon Goretzka,25,Ecuador,Central Midfielders,FC Bayern,2.0,Aquarius,Right,189,700000.0,4700000.0,48000000.0,70000000.0,82.0,82.0,89.0,2015.0,85.5,1.04268292682927,2,2,14.8936170212766,1,1
2211,Alexis Araujo,23,Colombia,Central Attacking Midfielders,SC Lyon,11.0,Scorpio,Right,159,4000.0,20000.0,320000.0,300000.0,73.0,69.0,34.0,2015.0,51.5,0.705479452054795,0,2,15.0,1,1
2213,Jeisson Vargas,22,Brazil,Strikers,Unión La Calera,9.0,Virgo,Right,170,4000.0,30000.0,469000.0,450000.0,77.0,70.0,48.0,2015.0,59.0,0.766233766233766,9,2,15.0,1,1
2216,Remi Walter,25,Brazil,Defensive Midfielders,Sporting KC,4.0,Taurus,Left,174,16000.0,100000.0,3000000.0,1500000.0,73.0,73.0,56.0,2015.0,64.5,0.883561643835616,3,1,15.0,1,1
2223,Riechedly Bazoer,23,Brazil,Defensive Midfielders,Vitesse,10.0,Libra,Right,184,20000.0,300000.0,5000000.0,4500000.0,77.0,76.0,70.0,2015.0,73.0,0.948051948051948,3,2,15.0,1,1
2240,Ozan Tufan,25,Ghana,Defensive Midfielders,Fenerbahçe,3.0,Aries,Right,178,152000.0,700000.0,8000000.0,11000000.0,74.0,77.0,76.0,2015.0,76.5,1.03378378378378,3,2,15.7142857142857,1,1
2241,Jorge Mere,23,Bulgaria,Central Defenders,1. FC Köln,4.0,Aries,Right,182,176000.0,220000.0,2000000.0,3500000.0,69.0,74.0,99.0,2015.0,74.0,1.07246376811594,1,2,15.9090909090909,1,1
2244,Ryan Kent,23,Nigeria,Right Wingers,Rangers,11.0,Scorpio,Either,172,80000.0,500000.0,11000000.0,8000000.0,70.0,77.0,63.0,2015.0,70.0,1.0,8,0,16.0,1,1
2255,Nemanja Radonjic,24,United States,Left Wingers,OM,2.0,Aquarius,Right,185,68000.0,370000.0,6000000.0,6000000.0,70.0,74.0,74.0,2015.0,74.0,1.05714285714286,6,2,16.2162162162162,1,1
2257,Elseid Hysaj,26,Germany,Left Backs,Napoli,2.0,Aquarius,Right,182,208000.0,800000.0,7000000.0,13000000.0,76.0,79.0,79.0,2015.0,79.0,1.03947368421053,5,2,16.25,1,1
2259,Nadiem Amiri,23,Argentina,Central Attacking Midfielders,Bayer 04,10.0,Scorpio,Right,180,212000.0,1100000.0,10000000.0,18000000.0,74.0,78.0,75.0,2015.0,76.5,1.03378378378378,0,2,16.3636363636364,1,1
2267,Gennaro Tutino,23,Spain,Right Wingers,Napoli,8.0,Leo,Right,177,40000.0,300000.0,2000000.0,5000000.0,72.0,73.0,60.0,2015.0,66.5,0.923611111111111,8,2,16.6666666666667,1,1
2270,Santi Mina,24,Argentina,Strikers,Vigo,12.0,Sagittarius,Right,181,100000.0,900000.0,15000000.0,15000000.0,74.0,80.0,99.0,2015.0,80.0,1.08108108108108,9,2,16.6666666666667,1,1
2273,Jesús Vallejo,23,Brazil,Central Defenders,R. Madrid,1.0,Capricorn,Right,184,140000.0,300000.0,5000000.0,5000000.0,77.0,75.0,68.0,2015.0,71.5,0.928571428571429,1,2,16.6666666666667,1,1
2276,Vukasin Jovanovic,24,Netherlands,Central Defenders,Bordeaux,5.0,Taurus,Right,188,24000.0,90000.0,2000000.0,1500000.0,74.0,74.0,58.0,2015.0,66.0,0.891891891891892,1,2,16.6666666666667,1,1
2280,Harry Wilson,23,Argentina,Left Wingers,Liverpool,3.0,Aries,Left,173,160000.0,1000000.0,14000000.0,17000000.0,73.0,77.0,99.0,2015.0,77.0,1.05479452054795,6,1,17.0,1,1
2282,Andrija Novakovich,23,England,Strikers,Frosinone,9.0,Virgo,Right,192,12000.0,100000.0,359000.0,1700000.0,70.0,72.0,62.0,2015.0,67.0,0.957142857142857,9,2,17.0,1,1
2283,Andrew Robertson,26,Gabon,Left Backs,Liverpool,3.0,Pisces,Left,178,320000.0,3800000.0,48000000.0,65000000.0,77.0,87.0,84.0,2015.0,85.5,1.11038961038961,5,1,17.1052631578947,1,1
2286,Alberto Grassi,25,Bulgaria,Central Midfielders,Parma,3.0,Pisces,Right,183,116000.0,260000.0,3000000.0,4500000.0,75.0,76.0,99.0,2015.0,76.0,1.01333333333333,2,2,17.3076923076923,1,1
2292,Xavi Quintilla,23,Brazil,Central Defenders,Villarreal,8.0,Virgo,Left,179,40000.0,160000.0,3000000.0,2800000.0,73.0,79.0,99.0,2015.0,79.0,1.08219178082192,1,1,17.5,1,1
2297,Jairo Riedewald,23,Spain,Central Defenders,Crystal Palace,9.0,Virgo,Left,188,260000.0,450000.0,12000000.0,8000000.0,75.0,74.0,99.0,2015.0,74.0,0.986666666666667,1,1,17.7777777777778,1,1
2300,Calvin Verdonk,23,Bulgaria,Central Defenders,Famalicão,4.0,Taurus,Left,172,8000.0,50000.0,295000.0,900000.0,70.0,71.0,55.0,2015.0,63.0,0.9,1,1,18.0,1,1
2306,Raul De Tomas,25,Argentina,Strikers,Espanyol,10.0,Libra,Right,180,352000.0,550000.0,9000000.0,10000000.0,73.0,79.0,69.0,2015.0,74.0,1.01369863013699,9,2,18.1818181818182,1,1
2316,Andrea Belotti,26,Peru,Strikers,Torino,12.0,Sagittarius,Right,181,260000.0,1900000.0,18000000.0,35000000.0,77.0,84.0,77.0,2015.0,80.5,1.04545454545455,9,2,18.421052631579,1,1
2318,Jon Gorenc Stankovic,25,Brazil,Central Defenders, SK Sturm Graz,1.0,Capricorn,Either,190,52000.0,190000.0,3500000.0,3500000.0,77.0,68.0,64.0,2015.0,66.0,0.857142857142857,1,0,18.421052631579,1,1
2320,Maxwel Cornet,23,Brazil,Strikers,OL,9.0,Libra,Left,179,200000.0,650000.0,9000000.0,12000000.0,72.0,73.0,75.0,2015.0,74.0,1.02777777777778,9,1,18.4615384615385,1,1
2324,Yanick van Osch,24,Serbia,Goalkeepers, Fortuna Sittard,3.0,Aries,Either,183,16000.0,40000.0,750000.0,750000.0,76.0,68.0,66.0,2015.0,67.0,0.881578947368421,4,0,18.75,1,1
2329,Florin Tanase,25,Portugal,Left Wingers,FCSB,12.0,Capricorn,Right,185,16000.0,260000.0,542000.0,5000000.0,75.0,73.0,99.0,2015.0,73.0,0.973333333333333,6,2,19.2307692307692,1,1
2334,Milan Gajic,24,Serbia,Right Backs,Red Star,1.0,Aquarius,Right,178,24000.0,180000.0,643000.0,3500000.0,74.0,74.0,71.0,2015.0,72.5,0.97972972972973,7,2,19.4444444444444,1,1
2340,Jake Hesketh,24,Uruguay,Central Attacking Midfielders,Southampton,3.0,Aries,Right,168,40000.0,10000.0,206000.0,200000.0,70.0,65.0,68.0,2015.0,66.5,0.95,0,2,20.0,1,1
2348,Arnaud Lusamba,23,Argentina,Central Attacking Midfielders,Amiens SC,1.0,Capricorn,Right,179,24000.0,100000.0,540000.0,2000000.0,74.0,71.0,62.0,2015.0,66.5,0.898648648648649,0,2,20.0,1,1
2350,Adama Traoré,25,Croatia,Right Wingers,Hatayspor,6.0,Cancer,Left,180,44000.0,1500000.0,5000000.0,30000000.0,80.0,73.0,77.0,2015.0,75.0,0.9375,8,1,20.0,1,1
2351,Olivier Ntcham,24,Serbia,Central Attacking Midfielders,Celtic,2.0,Aquarius,Right,180,60000.0,150000.0,10000000.0,3000000.0,72.0,76.0,61.0,2015.0,68.5,0.951388888888889,0,2,20.0,1,1
2352,Jose Maria Amo,22,Croatia,Central Defenders,Ponferrada,4.0,Aries,Left,181,12000.0,30000.0,180000.0,600000.0,70.0,70.0,68.0,2015.0,69.0,0.985714285714286,1,1,20.0,1,1
2355,Hidde ter Avest,23,Belgium,Central Defenders,FC Utrecht,5.0,Taurus,Right,182,16000.0,100000.0,4000000.0,2000000.0,69.0,73.0,99.0,2015.0,73.0,1.05797101449275,1,2,20.0,1,1
2358,Ante Rebic,26,Scotland,Left Wingers,Milan,9.0,Virgo,Right,185,372000.0,1600000.0,19000000.0,32000000.0,76.0,80.0,83.0,2015.0,81.5,1.07236842105263,6,2,20.0,1,1
2360,Nordin Jackers,22,Romania,Goalkeepers,Waasland-Beveren,9.0,Virgo,Right,186,16000.0,40000.0,526000.0,800000.0,75.0,68.0,68.0,2015.0,68.0,0.906666666666667,4,2,20.0,1,1
2361,Franco Vázquez,21,Argentina,Strikers,Sevilla,2.0,Pisces,Left,187,264000.0,200000.0,9000000.0,4000000.0,73.0,83.0,62.0,2015.0,72.5,0.993150684931507,9,1,20.0,1,1
2362,Easah Suliman,22,Italy,Central Defenders,Vit. Guimarães,1.0,Aquarius,Right,188,8000.0,40000.0,386000.0,800000.0,78.0,68.0,68.0,2015.0,68.0,0.871794871794872,1,2,20.0,1,1
2364,Pau Lopez,25,Brazil,Goalkeepers,Roma,12.0,Sagittarius,Left,189,320000.0,500000.0,6000000.0,10000000.0,79.0,78.0,80.0,2015.0,79.0,1.0,4,1,20.0,1,1
2366,Odisseas Vlachodimos,27,Cameroon,Goalkeepers, SL Benfica,4.0,Taurus,Either,191,16000.0,600000.0,12000000.0,12000000.0,77.0,68.0,77.0,2015.0,72.5,0.941558441558442,4,0,20.0,1,1
2373,Felipe Mora,26,Romania,Strikers,Pumas,8.0,Leo,Right,175,40000.0,190000.0,2000000.0,4000000.0,77.0,75.0,68.0,2015.0,71.5,0.928571428571429,9,2,21.0526315789474,1,1
2374,Nicolas Dominguez,22,Germany,Central Midfielders,Bologna,6.0,Cancer,Right,179,76000.0,475000.0,5000000.0,10000000.0,69.0,77.0,74.0,2015.0,75.5,1.09420289855072,2,2,21.0526315789474,1,1
2382,Kenny Tete,24,Netherlands,Right Backs,Fulham,10.0,Libra,Right,180,140000.0,230000.0,13000000.0,5000000.0,77.0,77.0,76.0,2015.0,76.5,0.993506493506494,7,2,21.7391304347826,1,1
2383,Seko Fofana,25,Spain,Central Midfielders,RC Lens,5.0,Taurus,Right,183,64000.0,550000.0,7000000.0,12000000.0,75.0,76.0,76.0,2015.0,76.0,1.01333333333333,2,2,21.8181818181818,1,1
2387,Valentino Lazaro,24,Ghana,Central Attacking Midfielders,Inter,3.0,Aries,Right,180,160000.0,450000.0,8000000.0,10000000.0,73.0,78.0,70.0,2015.0,74.0,1.01369863013699,0,2,22.2222222222222,1,1
2389,Benjamin Mendy,26,Brazil,Left Backs,Man City,7.0,Cancer,Left,185,400000.0,900000.0,31000000.0,20000000.0,74.0,81.0,76.0,2015.0,78.5,1.06081081081081,5,1,22.2222222222222,1,1
