,Player,Age,Nation,Position,Club,Birthday,Astrology,Foot,Height,Wage,youth_value,Game Value,TransferMarket Value,Game Rating,predicted_rate,Fotball Critic rating,FMyear,rate avg,ratio predicted,numeric position,numeric foot,value_rate,label,label value
42,Sergi Samper,26,Brazil,Defensive Midfielders, Vissel Kobe,1.0,Aquarius,Either,181,12000.0,7100000.0,900000.0,900000.0,86.0,68.0,68.0,2016.0,68.0,0.790697674418605,3,0,0.126760563380282,0,0
43,Emre Mor,23,Turkey,Right Wingers,Vigo,7.0,Leo,Left,169,36000.0,5500000.0,4000000.0,700000.0,78.0,73.0,58.0,2018.0,65.5,0.83974358974359,8,1,0.127272727272727,0,0
44,Philipp Ochs,23,France,Left Backs,Hannover 96,4.0,Aries,Left,175,28000.0,3900000.0,527000.0,500000.0,76.0,72.0,50.0,2017.0,61.0,0.802631578947369,5,1,0.128205128205128,0,0
45,Patrick Roberts,23,England,Right Wingers,Man City,2.0,Aquarius,Left,168,160000.0,15500000.0,2000000.0,2000000.0,75.0,69.0,99.0,2018.0,69.0,0.92,8,1,0.129032258064516,0,0
46,Matías Sánchez,24,France,Central Midfielders,Chacarita Jrs.,7.0,Cancer,Right,174,8000.0,950000.0,377000.0,125000.0,71.0,71.0,68.0,2015.0,69.5,0.97887323943662,2,2,0.131578947368421,0,0
47,Daniel Arzani,21,Ivory Coast,Right Wingers,Man City,1.0,Capricorn,Right,171,120000.0,4500000.0,569000.0,600000.0,81.0,69.0,68.0,2019.0,68.5,0.845679012345679,8,2,0.133333333333333,0,0
48,Jordon Ibe,24,Germany,Right Wingers,Derby,12.0,Sagittarius,Right,176,40000.0,7500000.0,509000.0,1000000.0,73.0,70.0,51.0,2015.0,60.5,0.828767123287671,8,2,0.133333333333333,0,0
49,Lasse Vigen Christensen,26,England,Central Midfielders, Bröndby IF,8.0,Leo,Either,180,8000.0,7500000.0,1000000.0,1000000.0,78.0,68.0,68.0,2016.0,68.0,0.871794871794872,2,0,0.133333333333333,0,0
50,Alex Robles,21,Switzerland,Right Backs,Sevilla,1.0,Aquarius,Right,170,12000.0,1100000.0,370000.0,150000.0,75.0,68.0,68.0,2019.0,68.0,0.906666666666667,7,2,0.136363636363636,0,0
51,Nabil Bentaleb,25,Poland,Central Midfielders,Schalke 04,11.0,Sagittarius,Left,187,352000.0,14500000.0,3000000.0,2000000.0,83.0,74.0,68.0,2016.0,71.0,0.855421686746988,2,1,0.137931034482759,0,0
52,Marlos Moreno,23,England,Strikers,Man City,9.0,Virgo,Right,173,180000.0,7000000.0,7000000.0,1000000.0,75.0,69.0,99.0,2018.0,69.0,0.92,9,2,0.142857142857143,0,0
53,Hernan Toledo,24,Argentina,Left Wingers,Deportivo Maldonado,1.0,Capricorn,Right,180,280000.0,2100000.0,907000.0,300000.0,75.0,73.0,47.0,2017.0,60.0,0.8,6,2,0.142857142857143,0,0
54,Lee Nicholls,27,England,Goalkeepers,MK Dons,10.0,Libra,Right,196,12000.0,1400000.0,183000.0,200000.0,80.0,71.0,99.0,2014.0,71.0,0.8875,4,2,0.142857142857143,0,0
55,Anton Mitryushkin,24,Portugal,Goalkeepers,Fortuna Düsseldorf,2.0,Aquarius,Right,189,16000.0,1700000.0,538000.0,250000.0,81.0,72.0,42.0,2017.0,57.0,0.703703703703704,4,2,0.147058823529412,0,0
56,Elias Abouchabaka,20,Germany,Central Attacking Midfielders,Vit. Guimarães,3.0,Aries,Left,184,12000.0,1300000.0,458000.0,200000.0,82.0,71.0,68.0,2018.0,69.5,0.847560975609756,0,1,0.153846153846154,0,0
57,Juan Miranda,20,Spain,Left Backs,Barcelona,1.0,Capricorn,Left,185,28000.0,1300000.0,2000000.0,200000.0,82.0,75.0,81.0,2019.0,78.0,0.951219512195122,5,1,0.153846153846154,0,0
58,Vincent Koziello,24,France,Central Midfielders,1. FC Köln,10.0,Scorpio,Right,168,104000.0,4500000.0,2000000.0,700000.0,78.0,73.0,54.0,2017.0,63.5,0.814102564102564,2,2,0.155555555555556,0,0
59,Agustin Araujo,21,Netherlands,Right Wingers,Racing Club,6.0,Gemini,Left,163,8000.0,800000.0,561000.0,125000.0,78.0,66.0,68.0,2017.0,67.0,0.858974358974359,8,1,0.15625,0,0
60,Maximilian Meyer,24,Spain,Central Attacking Midfielders,1. FC Köln,9.0,Virgo,Either,169,12000.0,9500000.0,3000000.0,1500000.0,87.0,76.0,68.0,2016.0,72.0,0.827586206896552,0,0,0.157894736842105,0,0
61,Alen Halilovic,24,Netherlands,Right Wingers,Birmingham,6.0,Gemini,Left,169,28000.0,5000000.0,270000.0,800000.0,78.0,72.0,57.0,2017.0,64.5,0.826923076923077,8,1,0.16,0,0
62,Zach Clough,25,Bulgaria,Strikers,Wigan,3.0,Pisces,Right,170,12000.0,2500000.0,133000.0,400000.0,80.0,71.0,68.0,2016.0,69.5,0.86875,9,2,0.16,0,0
63,Mauricio Tevez,23,Portugal,Right Wingers,Sportivo Luqueño,7.0,Leo,Right,170,8000.0,620000.0,510000.0,100000.0,77.0,69.0,68.0,2015.0,68.5,0.88961038961039,8,2,0.161290322580645,0,0
64,Saido Berahino,26,Israel,Strikers,Zulte Waregem,8.0,Leo,Right,180,24000.0,9250000.0,2000000.0,1500000.0,78.0,77.0,42.0,2015.0,59.5,0.762820512820513,9,2,0.162162162162162,0,0
65,Laurens De Bock,27,Belgium,Central Defenders,Leeds,11.0,Scorpio,Left,179,60000.0,4300000.0,1000000.0,700000.0,76.0,72.0,68.0,2014.0,70.0,0.921052631578947,1,1,0.162790697674419,0,0
66,Zakaria Bakkali,24,Belgium,Left Wingers,Anderlecht,1.0,Aquarius,Right,164,84000.0,3000000.0,350000.0,500000.0,82.0,73.0,52.0,2017.0,62.5,0.76219512195122,6,2,0.166666666666667,0,0
67,David Concha,23,Italy,Right Wingers,Badajoz,11.0,Scorpio,Left,172,16000.0,1200000.0,311000.0,200000.0,77.0,73.0,68.0,2016.0,70.5,0.915584415584416,8,1,0.166666666666667,0,0
68,Isaac Success,24,Nigeria,Left Wingers,Watford,1.0,Capricorn,Right,182,120000.0,10500000.0,6000000.0,1800000.0,77.0,71.0,54.0,2017.0,62.5,0.811688311688312,6,2,0.171428571428571,0,0
69,Jores Okore,27,Denmark,Central Defenders,AaB,8.0,Leo,Right,183,24000.0,4300000.0,529000.0,750000.0,79.0,74.0,99.0,2014.0,74.0,0.936708860759494,1,2,0.174418604651163,0,0
70,Emre Mor,23,Congo DR,Right Wingers,Vigo,7.0,Leo,Left,169,36000.0,4000000.0,4000000.0,700000.0,76.0,73.0,58.0,2019.0,65.5,0.861842105263158,8,1,0.175,0,0
71,Dimitar Mitrovski,21,Argentina,Central Attacking Midfielders,Sporting,1.0,Aquarius,Left,176,12000.0,250000.0,44000.0,44000.0,81.0,65.0,68.0,2019.0,66.5,0.820987654320988,0,1,0.176,0,0
72,Moritz Leitner,27,Germany,Central Attacking Midfielders,Norwich,12.0,Sagittarius,Right,174,72000.0,4400000.0,1000000.0,800000.0,76.0,73.0,53.0,2014.0,63.0,0.828947368421053,0,2,0.181818181818182,0,0
73,Nabil Bentaleb,25,England,Central Midfielders,Schalke 04,11.0,Sagittarius,Left,187,352000.0,11000000.0,3000000.0,2000000.0,82.0,74.0,67.0,2015.0,70.5,0.859756097560976,2,1,0.181818181818182,0,0
74,Lazar Markovic,26,Italy,Right Wingers,Partizan,3.0,Pisces,Right,175,56000.0,12500000.0,757000.0,2300000.0,80.0,73.0,54.0,2015.0,63.5,0.79375,8,2,0.184,0,0
75,Martin Ojeda,21,Netherlands,Left Wingers,Racing Club,11.0,Sagittarius,Left,179,760000.0,2400000.0,1000000.0,450000.0,76.0,74.0,68.0,2018.0,71.0,0.93421052631579,6,1,0.1875,0,0
76,Duarte Valente,20,England,Defensive Midfielders,Estoril,11.0,Scorpio,Right,182,4000.0,800000.0,114000.0,150000.0,76.0,67.0,68.0,2019.0,67.5,0.888157894736842,3,2,0.1875,0,0
77,Ben Garratt,27,Spain,Goalkeepers, Burton Albion,4.0,Taurus,Either,189,8000.0,400000.0,75000.0,75000.0,79.0,68.0,68.0,2015.0,68.0,0.860759493670886,4,0,0.1875,0,0
78,Jean-Marie Dongou,25,Brazil,Strikers,FC Honka,4.0,Taurus,Right,173,20000.0,1200000.0,134000.0,228000.0,77.0,69.0,68.0,2015.0,68.5,0.88961038961039,9,2,0.19,0,0
79,Jose Mauri,24,England,Central Midfielders,Free Transfer,5.0,Taurus,Right,169,108000.0,2100000.0,400000.0,400000.0,83.0,74.0,68.0,2016.0,71.0,0.855421686746988,2,2,0.19047619047619,0,0
80,Jorge Valdez Chamorro,27,England,Right Wingers, Club Guaraní,5.0,Gemini,Either,173,120000.0,2100000.0,400000.0,400000.0,81.0,68.0,68.0,2015.0,68.0,0.839506172839506,8,0,0.19047619047619,0,0
81,Enzo Cabrera,20,Netherlands,Strikers,Newell's,11.0,Scorpio,Right,174,40000.0,2100000.0,911000.0,400000.0,76.0,65.0,68.0,2018.0,66.5,0.875,9,2,0.19047619047619,0,0
82,Hachim Mastour,23,Argentina,Central Attacking Midfielders,Carpi FC 1909,6.0,Gemini,Either,173,20000.0,260000.0,50000.0,50000.0,78.0,68.0,68.0,2015.0,68.0,0.871794871794872,0,0,0.192307692307692,0,0
83,Lasse Vigen Christensen,26,Norway,Central Midfielders, SV Zulte Waregem,8.0,Leo,Either,180,32000.0,5200000.0,1000000.0,1000000.0,76.0,68.0,68.0,2015.0,68.0,0.894736842105263,2,0,0.192307692307692,0,0
84,Maximiliano Pollacchi,25,Argentina,Central Defenders, Club Villa Dálmine,7.0,Cancer,Either,183,24000.0,650000.0,125000.0,125000.0,72.0,68.0,68.0,2015.0,68.0,0.944444444444444,1,0,0.192307692307692,0,0
85,Alan Ruiz,26,Argentina,Central Attacking Midfielders,Arsenal (Sarandí),8.0,Leo,Left,183,32000.0,2300000.0,2000000.0,450000.0,74.0,76.0,48.0,2014.0,62.0,0.837837837837838,0,1,0.195652173913044,0,0
86,Mauricio Lemos,24,Turkey,Central Defenders,Fenerbahçe,12.0,Capricorn,Right,186,100000.0,3800000.0,2000000.0,750000.0,78.0,72.0,59.0,2017.0,65.5,0.83974358974359,1,2,0.197368421052632,0,0
87,Maximilian Meyer,24,Germany,Central Attacking Midfielders,1. FC Köln,9.0,Virgo,Either,169,12000.0,7500000.0,3000000.0,1500000.0,85.0,76.0,68.0,2014.0,72.0,0.847058823529412,0,0,0.2,0,0
88,Philipp Ochs,23,Germany,Left Backs,Hannover 96,4.0,Aries,Left,175,28000.0,2500000.0,527000.0,500000.0,75.0,72.0,50.0,2018.0,61.0,0.813333333333333,5,1,0.2,0,0
89,Abel Casquete,22,Brazil,Central Attacking Midfielders,Orense,8.0,Leo,Right,175,84000.0,1000000.0,140000.0,200000.0,78.0,70.0,68.0,2017.0,69.0,0.884615384615385,0,2,0.2,0,0
90,Jordan Houghton,24,England,Defensive Midfielders,MK Dons,11.0,Scorpio,Right,182,12000.0,500000.0,119000.0,100000.0,79.0,68.0,68.0,2017.0,68.0,0.860759493670886,3,2,0.2,0,0
91,Sam Field,22,Portugal,Defensive Midfielders,West Brom,5.0,Taurus,Left,184,24000.0,5000000.0,3000000.0,1000000.0,76.0,71.0,66.0,2018.0,68.5,0.901315789473684,3,1,0.2,0,0
92,Fiete Arp,20,Brazil,Strikers,FC Bayern,1.0,Capricorn,Right,184,352000.0,4000000.0,1000000.0,800000.0,82.0,76.0,99.0,2018.0,76.0,0.926829268292683,9,2,0.2,0,0
93,Juan Ignacio Cavallaro,26,Niger,Left Wingers, Club Atlético Tigre,6.0,Cancer,Either,171,24000.0,1700000.0,350000.0,350000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,6,0,0.205882352941176,0,0
94,Simeon Slavchev,26,Bulgaria,Defensive Midfielders,Levski,9.0,Libra,Right,186,8000.0,940000.0,48000.0,200000.0,76.0,68.0,68.0,2014.0,68.0,0.894736842105263,3,2,0.212765957446809,0,0
95,Ben Woodburn,20,Belgium,Strikers,Liverpool,10.0,Libra,Right,176,40000.0,9300000.0,1000000.0,2000000.0,77.0,72.0,68.0,2019.0,70.0,0.909090909090909,9,2,0.21505376344086,0,0
96,Ante Coric,23,Kosovo,Central Attacking Midfielders,Roma,4.0,Aries,Right,176,168000.0,3200000.0,3000000.0,700000.0,78.0,76.0,47.0,2018.0,61.5,0.788461538461538,0,2,0.21875,0,0
97,Ryan Cassidy,19,Italy,Strikers,Watford,3.0,Pisces,Right,179,8000.0,600000.0,135000.0,135000.0,78.0,68.0,68.0,2019.0,68.0,0.871794871794872,9,2,0.225,0,0
98,Ante Coric,23,Spain,Central Attacking Midfielders,Roma,4.0,Aries,Right,176,168000.0,3100000.0,3000000.0,700000.0,79.0,76.0,48.0,2017.0,62.0,0.784810126582278,0,2,0.225806451612903,0,0
99,Kasey Palmer,23,Belgium,Central Attacking Midfielders,Bristol City,11.0,Scorpio,Right,181,80000.0,5300000.0,509000.0,1200000.0,81.0,69.0,99.0,2018.0,69.0,0.851851851851852,0,2,0.226415094339623,0,0
100,Donis Avdijaj,23,Brazil,Central Attacking Midfielders,AEL,8.0,Virgo,Right,172,16000.0,2200000.0,469000.0,500000.0,79.0,70.0,51.0,2018.0,60.5,0.765822784810127,0,2,0.227272727272727,0,0
101,Alex Robles,21,Netherlands,Right Backs,Sevilla,1.0,Aquarius,Right,170,12000.0,650000.0,370000.0,150000.0,74.0,68.0,68.0,2018.0,68.0,0.918918918918919,7,2,0.230769230769231,0,0
102,Hamza Mendyl,23,Ukraine,Left Backs,FC Schalke 04,10.0,Libra,Either,179,32000.0,4300000.0,1000000.0,1000000.0,76.0,68.0,58.0,2019.0,63.0,0.828947368421053,5,0,0.232558139534884,0,0
103,Sam Field,22,Croatia,Defensive Midfielders,West Brom,5.0,Taurus,Left,184,24000.0,4300000.0,3000000.0,1000000.0,78.0,71.0,66.0,2019.0,68.5,0.878205128205128,3,1,0.232558139534884,0,0
104,Sam Field,22,Croatia,Defensive Midfielders,West Brom,5.0,Taurus,Left,184,24000.0,4300000.0,3000000.0,1000000.0,78.0,71.0,66.0,2019.0,68.5,0.878205128205128,3,1,0.232558139534884,0,0
105,Jordan Rossiter,23,Ghana,Defensive Midfielders,Fleetwood,3.0,Aries,Right,173,8000.0,1500000.0,174000.0,350000.0,81.0,70.0,68.0,2016.0,69.0,0.851851851851852,3,2,0.233333333333333,0,0
106,Rolando Aarons,24,Romania,Left Wingers,Huddersfield,11.0,Scorpio,Left,176,28000.0,1700000.0,3000000.0,400000.0,69.0,71.0,53.0,2016.0,62.0,0.898550724637681,6,1,0.235294117647059,0,0
107,Assane Diousse,22,Germany,Defensive Midfielders,AS Saint-Etienne,9.0,Virgo,Left,175,40000.0,4600000.0,1000000.0,1100000.0,78.0,69.0,60.0,2018.0,64.5,0.826923076923077,3,1,0.239130434782609,0,0
108,Ramadan Sobhi,23,Argentina,Central Attacking Midfielders,Pyramids,1.0,Aquarius,Right,183,108000.0,12500000.0,6000000.0,3000000.0,80.0,74.0,54.0,2018.0,64.0,0.8,0,2,0.24,0,0
109,Sven van Beek,26,Brazil,Central Defenders,Feyenoord,7.0,Leo,Right,188,20000.0,2700000.0,2000000.0,650000.0,79.0,71.0,58.0,2016.0,64.5,0.816455696202532,1,2,0.240740740740741,0,0
110,Marc Stendera,24,Spain,Central Attacking Midfielders,Ingolstadt,12.0,Sagittarius,Right,173,28000.0,2900000.0,484000.0,700000.0,81.0,75.0,45.0,2015.0,60.0,0.740740740740741,0,2,0.241379310344828,0,0
111,Gonzalo Cordoba,20,Brazil,Central Attacking Midfielders,Racing Club,3.0,Aries,Right,160,16000.0,200000.0,743000.0,50000.0,76.0,67.0,53.0,2017.0,60.0,0.789473684210526,0,2,0.25,0,0
112,Maximilian Meyer,24,South Korea,Central Attacking Midfielders,1. FC Köln,9.0,Virgo,Either,169,12000.0,6000000.0,3000000.0,1500000.0,86.0,76.0,68.0,2015.0,72.0,0.837209302325581,0,0,0.25,0,0
113,Alexis Messidoro,23,Portugal,Central Attacking Midfielders,Platense,5.0,Taurus,Right,170,8000.0,500000.0,639000.0,125000.0,78.0,69.0,68.0,2017.0,68.5,0.878205128205128,0,2,0.25,0,0
114,Thibaud Verlinden,21,Belgium,Right Wingers,Fortuna Sittard,7.0,Cancer,Right,173,12000.0,1000000.0,2000000.0,250000.0,77.0,73.0,68.0,2018.0,70.5,0.915584415584416,8,2,0.25,0,0
115,Thibaud Verlinden,21,Brazil,Right Wingers,Fortuna Sittard,7.0,Cancer,Right,173,12000.0,1000000.0,2000000.0,250000.0,79.0,73.0,68.0,2019.0,70.5,0.892405063291139,8,2,0.25,0,0
116,Gabriel Rojas,23,Argentina,Left Backs,San Lorenzo,6.0,Cancer,Left,178,16000.0,5200000.0,1000000.0,1300000.0,76.0,75.0,55.0,2018.0,65.0,0.855263157894737,5,1,0.25,0,0
117,Joaquin Rikemberg,17,Brazil,Central Attacking Midfielders,"Feb 24, 2021",1.0,Capricorn,Either,180,56000.0,200000.0,50000.0,50000.0,79.0,68.0,68.0,2019.0,68.0,0.860759493670886,0,0,0.25,0,0
118,Mouez Hassen,25,Germany,Goalkeepers,Brest,3.0,Pisces,Right,184,16000.0,1600000.0,772000.0,400000.0,74.0,70.0,43.0,2016.0,56.5,0.763513513513514,4,2,0.25,0,0
119,Connor Wickham,27,England,Strikers,Crystal Palace,3.0,Aries,Right,191,240000.0,4000000.0,5000000.0,1000000.0,75.0,72.0,51.0,2014.0,61.5,0.82,9,2,0.25,0,0
120,Josip Drmic,27,Switzerland,Strikers,Norwich,8.0,Leo,Right,183,80000.0,5750000.0,4000000.0,1500000.0,74.0,73.0,57.0,2014.0,65.0,0.878378378378378,9,2,0.260869565217391,0,0
121,Bryan Rabello,26,Chile,Central Attacking Midfielders,Atromitos,5.0,Taurus,Right,166,8000.0,1700000.0,504000.0,450000.0,79.0,72.0,44.0,2014.0,58.0,0.734177215189873,0,2,0.264705882352941,0,0
122,John Ruiz,26,Costa Rica,Right Wingers,Herediano,1.0,Capricorn,Right,175,12000.0,750000.0,419000.0,200000.0,71.0,71.0,68.0,2014.0,69.5,0.97887323943662,8,2,0.266666666666667,0,0
123,Mirko Antonucci,21,Belgium,Left Wingers,Roma,3.0,Pisces,Right,177,20000.0,750000.0,555000.0,200000.0,77.0,71.0,51.0,2019.0,61.0,0.792207792207792,6,2,0.266666666666667,0,0
124,Timothy Fosu-Mensah,22,Germany,Central Midfielders,Bayer 04,1.0,Capricorn,Right,190,96000.0,14700000.0,3000000.0,4000000.0,74.0,70.0,64.0,2018.0,67.0,0.905405405405405,2,2,0.272108843537415,0,0
125,Fiete Arp,20,Brazil,Strikers,FC Bayern,1.0,Capricorn,Right,184,352000.0,2900000.0,1000000.0,800000.0,86.0,76.0,45.0,2019.0,60.5,0.703488372093023,9,2,0.275862068965517,0,0
126,Emiliano Velazquez,26,Italy,Central Defenders,Vallecano,4.0,Taurus,Right,185,28000.0,3600000.0,749000.0,1000000.0,76.0,72.0,63.0,2015.0,67.5,0.888157894736842,1,2,0.277777777777778,0,0
127,Ángelo Henríquez,27,Brazil,Strikers, Club Universidad de Chile,4.0,Aries,Either,173,56000.0,2500000.0,700000.0,700000.0,77.0,68.0,46.0,2015.0,57.0,0.74025974025974,9,0,0.28,0,0
128,Ro-Shaun Williams,21,Argentina,Central Defenders,Shrewsbury,9.0,Virgo,Right,188,8000.0,400000.0,112000.0,112000.0,69.0,65.0,68.0,2017.0,66.5,0.963768115942029,1,2,0.28,0,0
129,Sergi Samper,26,Netherlands,Defensive Midfielders, Vissel Kobe,1.0,Aquarius,Either,181,132000.0,3200000.0,900000.0,900000.0,80.0,68.0,66.0,2015.0,67.0,0.8375,3,0,0.28125,0,0
130,Assane Diousse,22,France,Defensive Midfielders,AS Saint-Etienne,9.0,Virgo,Left,175,40000.0,3900000.0,1000000.0,1100000.0,78.0,69.0,60.0,2019.0,64.5,0.826923076923077,3,1,0.282051282051282,0,0
131,Aldo Kalulu,25,France,Strikers,FC Basel 1893,1.0,Aquarius,Either,166,8000.0,1400000.0,400000.0,400000.0,72.0,68.0,52.0,2017.0,60.0,0.833333333333333,9,0,0.285714285714286,0,0
